"amfiteatrov_knyazhna" "amfiteatrov_sovest" "andreev_gubernator" "andreev_sashka" "bely_golub" "bely_peterburg" "chekhov_duel" "chekhov_rasskaz" "gorky_thoma" "gorky_troe" "korolenko_bez" "korolenko_obshchestve" "kuprin_poedinok" "kuprin_yama" "mamin_gnezdo" "solovyev_posolstvo" "solovyev_rozenkreytser" "tolstoy_murat"
"будет" 0.114040943480196 0.142827524246124 0.0861842844830816 0.0786442350691607 0.0857881367262356 0.0740228294707714 0.169237779079607 0.0870800678307897 0.124048637403249 0.102072571108483 0.0968724052034321 0.0390581408324964 0.0986090152545158 0.0817065630244678 0.133679326885272 0.120562465681476 0.116699581933366 0.123751933623963
"над" 0.0681464174454829 0.0668064226312516 0.104919998501143 0.0956067171429012 0.208342617763715 0.198547215496368 0.0455640174445095 0.0481231953801732 0.109834731034126 0.0746872471525487 0.177599409539625 0.178551500948555 0.0761978754239441 0.05962370815299 0.0494276502769072 0.0465538233819562 0.0961809741209059 0.0337505273519899
"тут" 0.0570204717400979 0.0529844041558202 0.0693221418668265 0.104858980092214 0.181603458264629 0.206848841231408 0.0618368808175487 0.0985379714927357 0.0788225716833142 0.0846455467728885 0.122243749423379 0.0781162816649928 0.0448222796611436 0.0541029944351206 0.0584144957817994 0.115787714565378 0.070532714355331 0.0815637744339755
"сам" 0.150200267022697 0.0598954133935359 0.134897140930041 0.129531681290382 0.125896875974865 0.098235904531304 0.0488185901191174 0.0435400339153948 0.0762382250707465 0.0821559718678036 0.0945659193652551 0.0948554848789198 0.0971149392658111 0.0872272767423373 0.0887450993608106 0.134886719029771 0.0923337351560697 0.0843763183799747
"аполлонович" 0.00139074321317312 0 0 0 0 0.820477343479765 0 0 0 0 0 0 0 0 0 0 0 0
"точно" 0.0653649310191366 0.0668064226312516 0.161127140555327 0.117195330691298 0.0523641873523776 0.0622621930127983 0.0488185901191174 0.0366652917182272 0.109834731034126 0.124478745254248 0.126856721099732 0.111594688092847 0.265945525989452 0.144642699408179 0.181983621474067 0.0179053166853678 0.0179537818359024 0.0253128955139924
"того" 0.0834445927903872 0.0806284411066829 0.0487128564469592 0.342333729124582 0.0869022683720308 0.0588031822898651 0.0618368808175487 0.0710390027040653 0.0749460517644626 0.0622393726271239 0.0761140326598395 0.0613770784510657 0.0687274954804201 0.104893560639519 0.0674013412866916 0.109819275670256 0.120546820898202 0.146252285191956
"этот" 0.0514574988874054 0.115183487295261 0.076816427474051 0.0848124103687027 0.0601631088729444 0.159806295399516 0.07485517151598 0.0733305834364545 0.0555634521702051 0.0684633098898363 0.126856721099732 0.100435219283562 0.0911386353109919 0.0861231339987634 0.10334872330626 0.0871392078687898 0.142347841698941 0.090001406271973
"своей" 0.0723186470850022 0.0875394503443986 0.0749428560722449 0.127989637465497 0.0646196354561255 0.0359737115185057 0.0520731627937252 0.0549979375773409 0.0930364780524364 0.0871351216779735 0.115324291908848 0.0781162816649928 0.0747037994352393 0.100476989665224 0.19097046697896 0.0954950223219615 0.161584036523122 0.126564477569962
"нибудь" 0.0820538495772141 0.122094496532977 0.121782141117398 0.0601397091705346 0.0133695797495432 0.0359737115185057 0.110655470936666 0.155827489802466 0.107250384421559 0.105806933466111 0.149921579481502 0.111594688092847 0.0941267872884015 0.174454553484675 0.149406306518833 0.0632654522882995 0.0679678883787735 0.0281254394599916
"уж" 0.136292834890966 0.122094496532977 0.0262299996252857 0.120279418341069 0.110299032933731 0.0927014873746109 0.0650914534921565 0.0504147761125624 0.112419077646694 0.0647289475322089 0.048436202601716 0.0613770784510657 0.0717156474578297 0.089435562229485 0.102225367618149 0.139661470145869 0.0769447792967247 0.0253128955139924
