"chulkov_povarikha" "emin_fortuna1" "emin_fortuna2" "emin_postoyannost1" "emin_postoyannost2" "karamzin_natalia" "komarov_povest1" "komarov_povest2" "krylov_kaib" "krylov_nochi" "nartov_petr1" "nartov_petr2" "radischev_put1" "radischev_put2" "scherbatov_ofir1" "scherbatov_ofir2"
"казалась" 0 0.00404563476009386 0.0121615047835252 0.0164509760912481 0.011119759813188 0.00852587603376247 0 0.00522329589971272 0.0102870075095155 0.00917599559552211 0 0 0.00372856077554064 0 0 0
"кардинал" 0 0 0.0567536889897843 0 0 0 0 0 0 0 0 0 0 0 0 0
"карете" 0 0.0161825390403754 0.00810766985568348 0 0 0 0 0.0104465917994254 0 0.0367039823820885 0.0105252078728555 0 0.00372856077554064 0 0 0
"квамо" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0395100750691426 0.0678170446838972
"коем" 0 0 0 0 0.011119759813188 0 0 0 0.020574015019031 0 0 0 0.0111856823266219 0.00805769308247049 0.0395100750691426 0
"константинополь" 0 0.0121369042802816 0.0283768444948922 0 0 0 0.0203438103956871 0 0 0 0 0 0 0 0 0
"крепость" 0.00645286184422791 0.00809126952018772 0.00405383492784174 0.00548365869708269 0 0 0 0.00522329589971272 0 0 0.0315756236185665 0.0205317729185915 0.0111856823266219 0 0 0
"леса" 0.00645286184422791 0 0.00405383492784174 0 0 0.0426293801688123 0.0203438103956871 0 0 0 0 0.0102658864592958 0 0.00402884654123524 0.00790201501382853 0
"лесов" 0 0 0 0 0 0.0170517520675249 0 0 0 0 0.0105252078728555 0 0 0 0.0790201501382853 0.00753522718709969
"лондоне" 0 0 0.00810766985568348 0 0 0 0.0406876207913742 0 0 0 0.0315756236185665 0.0102658864592958 0 0 0 0
"лучших" 0 0 0.00810766985568348 0 0 0 0.00508595259892178 0.00522329589971272 0.0308610225285464 0.0183519911910442 0 0 0 0 0.0158040300276571 0.0226056815612991
"маркграфиню" 0 0 0 0 0 0 0.0356016681924524 0.036563071297989 0 0 0 0 0 0 0 0
"местам" 0.0129057236884558 0.00404563476009386 0.00810766985568348 0 0.00555987990659402 0 0.0305157155935307 0 0 0 0.0105252078728555 0 0 0 0 0.00753522718709969
"мирамонда" 0 0.056638886641314 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мусыр" 0 0.056638886641314 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"надо" 0.0129057236884558 0 0.00810766985568348 0.00548365869708269 0.00555987990659402 0 0 0.00522329589971272 0.0102870075095155 0.00917599559552211 0.0105252078728555 0 0.00745712155108128 0.00805769308247049 0 0
"наступила" 0 0.00809126952018772 0.00810766985568348 0.0109673173941654 0.00555987990659402 0.0341035041350499 0.00508595259892178 0 0 0.0183519911910442 0 0 0 0 0 0
"находящихся" 0 0 0.0243230095670504 0 0 0 0.0101719051978436 0 0 0 0 0.0102658864592958 0 0 0.0395100750691426 0
"невесте" 0 0 0 0 0 0 0.0356016681924524 0.0261164794985636 0 0 0 0 0.00372856077554064 0.00402884654123524 0 0
"нового" 0.0129057236884558 0 0 0 0 0 0 0 0.0102870075095155 0.00917599559552211 0 0 0.0111856823266219 0.0241730792474115 0.00790201501382853 0
"обещал" 0.00645286184422791 0 0.00405383492784174 0.00548365869708269 0.011119759813188 0 0.0152578577967653 0.0104465917994254 0.020574015019031 0 0.0105252078728555 0 0.00372856077554064 0 0 0
"обратясь" 0 0 0.00405383492784174 0 0.011119759813188 0 0.0305157155935307 0.0156698876991382 0 0 0 0 0.00372856077554064 0.00402884654123524 0 0
"объятиях" 0.00645286184422791 0 0 0 0.011119759813188 0.0426293801688123 0 0 0 0 0 0 0.0149142431021626 0.00805769308247049 0 0
"одних" 0.00645286184422791 0 0.00405383492784174 0.0109673173941654 0 0.00852587603376247 0.0101719051978436 0 0.0308610225285464 0.00917599559552211 0 0 0 0.00805769308247049 0 0.00753522718709969
"определение" 0 0.0161825390403754 0 0.00548365869708269 0.00555987990659402 0 0 0 0 0 0.0105252078728555 0 0 0 0.0553141050967997 0
"особы" 0.00645286184422791 0 0.00405383492784174 0.0219346347883308 0.00555987990659402 0 0 0.00522329589971272 0.0411480300380619 0.00917599559552211 0 0 0 0 0 0.00753522718709969
"остается" 0.0129057236884558 0.00809126952018772 0.00405383492784174 0 0.011119759813188 0.00852587603376247 0.00508595259892178 0 0 0.0183519911910442 0 0.0205317729185915 0 0.00402884654123524 0 0
"остатки" 0.00645286184422791 0.00809126952018772 0 0 0 0 0 0 0 0 0 0 0.0186428038777032 0.0201442327061762 0 0.00753522718709969
"отсутствии" 0 0 0.016215339711367 0.0219346347883308 0.0277993995329701 0 0 0 0 0 0 0 0.00372856077554064 0 0 0
"офицера" 0.0129057236884558 0.0121369042802816 0.00810766985568348 0 0 0 0 0.0156698876991382 0 0 0 0 0.00372856077554064 0 0.0237060450414856 0
"паж" 0 0 0 0.0438692695766615 0 0 0.00508595259892178 0.0261164794985636 0 0 0 0 0 0 0 0
"первые" 0 0 0.00810766985568348 0 0 0.0255776281012874 0 0.00522329589971272 0.0102870075095155 0.00917599559552211 0 0 0.0111856823266219 0.00402884654123524 0 0.0150704543741994
"первым" 0.00645286184422791 0 0.00405383492784174 0 0 0.0255776281012874 0 0 0 0.00917599559552211 0 0 0.0111856823266219 0.00402884654123524 0.00790201501382853 0.0226056815612991
"перо" 0 0.0161825390403754 0.00405383492784174 0.0109673173941654 0.011119759813188 0.0255776281012874 0 0.00522329589971272 0 0.00917599559552211 0 0 0 0 0 0
"пешком" 0 0.00404563476009386 0.00810766985568348 0 0 0 0.0101719051978436 0 0 0.00917599559552211 0.0105252078728555 0.0102658864592958 0.0186428038777032 0 0 0.00753522718709969
"поверить" 0 0.0121369042802816 0.0121615047835252 0.00548365869708269 0 0.0170517520675249 0 0.00522329589971272 0.0102870075095155 0.00917599559552211 0 0 0.00745712155108128 0 0 0
"подобных" 0 0.00809126952018772 0 0 0 0 0 0 0 0.00917599559552211 0 0.0102658864592958 0.0111856823266219 0.0201442327061762 0.00790201501382853 0.00753522718709969
"позволения" 0 0.0121369042802816 0.00810766985568348 0 0.00555987990659402 0 0.0101719051978436 0.0104465917994254 0.0102870075095155 0 0.0105252078728555 0 0 0 0 0.0150704543741994
"поклонясь" 0 0.0161825390403754 0 0 0 0 0.0152578577967653 0.0313397753982763 0 0.00917599559552211 0 0 0 0 0 0
"полно" 0.00645286184422791 0.0121369042802816 0.00405383492784174 0.00548365869708269 0 0 0 0.00522329589971272 0 0 0.021050415745711 0.0102658864592958 0.0111856823266219 0.00402884654123524 0 0
"понимаю" 0 0.00809126952018772 0 0.00548365869708269 0.011119759813188 0 0 0 0 0.0458799779776106 0.0105252078728555 0 0.00372856077554064 0.00805769308247049 0 0
"послать" 0 0.00809126952018772 0.00810766985568348 0.00548365869708269 0 0 0.0101719051978436 0.0156698876991382 0 0 0 0.0205317729185915 0 0 0.00790201501382853 0.00753522718709969
"последнее" 0 0.00809126952018772 0.00810766985568348 0.00548365869708269 0.011119759813188 0 0 0 0.0308610225285464 0 0.0105252078728555 0 0.00745712155108128 0.00402884654123524 0 0
"посмотреть" 0.00645286184422791 0 0.00405383492784174 0 0 0 0.0101719051978436 0 0.0308610225285464 0.0183519911910442 0 0.0205317729185915 0.00372856077554064 0.00805769308247049 0 0
"потерял" 0 0.0202281738004693 0.00405383492784174 0.00548365869708269 0.00555987990659402 0 0.00508595259892178 0.0156698876991382 0.0102870075095155 0.00917599559552211 0 0 0 0 0 0
"пребывание" 0.00645286184422791 0.00404563476009386 0 0 0 0 0 0.0104465917994254 0 0 0 0 0.00745712155108128 0 0.0316080600553141 0.0301409087483988
"пределы" 0 0.00404563476009386 0 0.0164509760912481 0.0222395196263761 0.00852587603376247 0 0 0 0 0 0 0.00372856077554064 0.016115386164941 0 0
"предо" 0.0193585855326837 0 0.00405383492784174 0.0164509760912481 0.011119759813188 0 0.0152578577967653 0.00522329589971272 0 0 0 0 0.00372856077554064 0 0 0
"прежнее" 0.0129057236884558 0.00404563476009386 0 0.0109673173941654 0.00555987990659402 0 0.00508595259892178 0.0208931835988509 0 0.00917599559552211 0 0 0.00372856077554064 0.00402884654123524 0 0
"престол" 0 0.00404563476009386 0 0.0109673173941654 0.00555987990659402 0.00852587603376247 0 0.00522329589971272 0 0.00917599559552211 0 0 0.00372856077554064 0.0120865396237057 0.0158040300276571 0.00753522718709969
"прибытии" 0 0.0121369042802816 0.016215339711367 0 0.0166796397197821 0 0.00508595259892178 0.00522329589971272 0 0 0.0105252078728555 0.0102658864592958 0 0 0 0
"примеры" 0.00645286184422791 0.00404563476009386 0 0 0 0 0 0 0 0 0.0105252078728555 0 0.00745712155108128 0.032230772329882 0.00790201501382853 0
"приносит" 0 0.0121369042802816 0.00810766985568348 0.0109673173941654 0.011119759813188 0.00852587603376247 0 0 0 0.00917599559552211 0.0105252078728555 0 0.00372856077554064 0 0 0.00753522718709969
"приятною" 0.00645286184422791 0.00404563476009386 0.00810766985568348 0.0219346347883308 0.0166796397197821 0 0 0 0 0.00917599559552211 0 0 0.00745712155108128 0 0 0
"противиться" 0.00645286184422791 0.00809126952018772 0.0121615047835252 0.00548365869708269 0.00555987990659402 0.00852587603376247 0 0.00522329589971272 0 0 0 0 0.00745712155108128 0.00805769308247049 0 0
"прочее" 0 0 0 0 0 0.0426293801688123 0 0 0 0 0 0 0.00372856077554064 0.00402884654123524 0.0316080600553141 0.0226056815612991
"путешествия" 0 0.00809126952018772 0 0 0 0 0 0 0.0411480300380619 0 0.0105252078728555 0 0.00372856077554064 0.00402884654123524 0.0395100750691426 0
"пушек" 0 0 0.00405383492784174 0 0 0 0 0 0 0 0 0.112924751052253 0 0 0.0158040300276571 0
"пяти" 0 0.00809126952018772 0 0 0 0 0 0 0.0102870075095155 0.0275279867865663 0 0 0.00745712155108128 0.00402884654123524 0.0158040300276571 0.0226056815612991
"разговаривал" 0.00645286184422791 0.00809126952018772 0.00810766985568348 0.00548365869708269 0.011119759813188 0 0.0101719051978436 0 0 0 0.0105252078728555 0.0205317729185915 0 0 0 0.00753522718709969
"разумом" 0 0.00404563476009386 0.00810766985568348 0.0109673173941654 0.00555987990659402 0 0 0.0208931835988509 0 0.00917599559552211 0 0 0.00372856077554064 0.00805769308247049 0 0
"ревность" 0.00645286184422791 0.00809126952018772 0.00810766985568348 0.0164509760912481 0.0333592794395641 0 0 0 0 0 0 0 0 0 0 0
"риме" 0 0 0.0283768444948922 0 0 0 0 0.00522329589971272 0 0 0 0 0 0.0241730792474115 0 0
"рублей" 0.00645286184422791 0.00809126952018772 0 0 0 0 0 0 0 0 0 0 0.0260999254287845 0.016115386164941 0 0
"сделали" 0.0129057236884558 0 0 0 0.00555987990659402 0 0.0101719051978436 0.0208931835988509 0.0102870075095155 0.00917599559552211 0 0 0.0111856823266219 0 0 0
"сея" 0.00645286184422791 0 0 0 0 0 0 0 0 0 0.0105252078728555 0.0205317729185915 0.0186428038777032 0.0201442327061762 0 0
"сими" 0 0.00404563476009386 0 0 0.00555987990659402 0 0.0152578577967653 0.0156698876991382 0.0102870075095155 0 0 0 0.00372856077554064 0.00402884654123524 0 0.0226056815612991
"следует" 0 0.00404563476009386 0.00405383492784174 0.0219346347883308 0.00555987990659402 0 0 0.00522329589971272 0 0 0 0 0.00372856077554064 0.0120865396237057 0.0158040300276571 0
"служителей" 0.00645286184422791 0 0.00405383492784174 0.0109673173941654 0.0166796397197821 0 0.00508595259892178 0.00522329589971272 0.0102870075095155 0 0 0.0102658864592958 0.00372856077554064 0.00402884654123524 0.00790201501382853 0
"случаем" 0 0.00404563476009386 0.00405383492784174 0.0109673173941654 0.00555987990659402 0 0.0101719051978436 0.0104465917994254 0 0.00917599559552211 0.0105252078728555 0.0102658864592958 0.00372856077554064 0 0.00790201501382853 0
"слушал" 0 0 0 0 0 0 0 0 0.020574015019031 0 0 0.123190637511549 0 0 0 0
"слышу" 0 0.00809126952018772 0.00405383492784174 0.00548365869708269 0.00555987990659402 0.00852587603376247 0.00508595259892178 0.0104465917994254 0.0102870075095155 0.00917599559552211 0.0105252078728555 0 0.00372856077554064 0 0 0.00753522718709969
"совести" 0.0129057236884558 0.00404563476009386 0 0 0 0.0170517520675249 0 0 0.0102870075095155 0 0.0105252078728555 0 0.0149142431021626 0.00805769308247049 0.00790201501382853 0
"солнца" 0.00645286184422791 0 0 0.00548365869708269 0 0.0255776281012874 0.0101719051978436 0 0.0102870075095155 0 0 0 0.0149142431021626 0.00805769308247049 0 0
"состояло" 0.00645286184422791 0.00404563476009386 0.00810766985568348 0.0109673173941654 0 0 0 0 0 0 0.0105252078728555 0 0.00745712155108128 0.00402884654123524 0.00790201501382853 0.0226056815612991
"спас" 0 0.00404563476009386 0.00405383492784174 0 0.0166796397197821 0.00852587603376247 0.0152578577967653 0 0.020574015019031 0 0 0 0.00372856077554064 0.00805769308247049 0 0
"справедливо" 0.0129057236884558 0.00404563476009386 0 0.00548365869708269 0.00555987990659402 0 0 0 0 0.00917599559552211 0 0 0.00745712155108128 0.0120865396237057 0.0158040300276571 0.00753522718709969
"ста" 0.00645286184422791 0 0.00405383492784174 0 0 0 0 0.0104465917994254 0 0 0 0.0102658864592958 0.0335570469798658 0 0 0
"стану" 0.00645286184422791 0.00809126952018772 0.00810766985568348 0.00548365869708269 0.00555987990659402 0 0 0.00522329589971272 0.0102870075095155 0 0 0.0205317729185915 0.0111856823266219 0 0 0
"старый" 0.00645286184422791 0 0 0 0.00555987990659402 0.0255776281012874 0 0 0 0 0 0.0102658864592958 0.00372856077554064 0.016115386164941 0.0158040300276571 0.00753522718709969
"тайну" 0.00645286184422791 0.00809126952018772 0.00405383492784174 0.00548365869708269 0.011119759813188 0 0.0152578577967653 0.0104465917994254 0 0 0 0 0.00372856077554064 0.00402884654123524 0 0
"точил" 0 0 0 0 0 0 0 0 0 0 0.0105252078728555 0.133456523970845 0 0 0 0
"трудами" 0.00645286184422791 0.0121369042802816 0.00810766985568348 0.00548365869708269 0 0 0 0.00522329589971272 0 0 0.0105252078728555 0.0205317729185915 0.0111856823266219 0 0 0
"тягость" 0.00645286184422791 0.00404563476009386 0 0.00548365869708269 0.00555987990659402 0 0.00508595259892178 0.0104465917994254 0 0.00917599559552211 0 0 0.00372856077554064 0.0120865396237057 0.0158040300276571 0
"усмехнувшись" 0 0 0 0 0 0 0.0305157155935307 0.0261164794985636 0 0 0.0105252078728555 0 0 0 0 0.0150704543741994
"фердинальд" 0 0 0 0 0 0 0 0.0731261425959781 0 0 0 0 0 0 0 0
"флейман" 0 0 0 0 0 0 0 0.0731261425959781 0 0 0 0 0 0 0 0
"цену" 0.0193585855326837 0 0 0 0 0 0.0101719051978436 0.0104465917994254 0.020574015019031 0.0183519911910442 0 0 0 0.00805769308247049 0.00790201501382853 0
"человеческого" 0 0.00404563476009386 0.00405383492784174 0 0 0.00852587603376247 0 0 0.0102870075095155 0.00917599559552211 0 0 0.0111856823266219 0.0201442327061762 0 0.00753522718709969
"четырех" 0 0.00809126952018772 0 0 0 0.00852587603376247 0.0101719051978436 0.0156698876991382 0.0102870075095155 0 0.021050415745711 0 0 0 0.0158040300276571 0.00753522718709969
"агибе" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474120900829712 0.0527465903096978
"адмирала" 0 0 0.00405383492784174 0 0 0 0.00508595259892178 0.00522329589971272 0 0 0 0.0718612052150703 0 0 0.0237060450414856 0
"бить" 0 0.00404563476009386 0 0 0.00555987990659402 0 0 0.0208931835988509 0 0.0183519911910442 0 0 0.00745712155108128 0.00805769308247049 0.00790201501382853 0
"благодеяния" 0.0129057236884558 0.00404563476009386 0.00405383492784174 0.00548365869708269 0.0333592794395641 0 0 0 0 0 0 0 0 0 0.00790201501382853 0.00753522718709969
"бросившись" 0 0.0121369042802816 0.016215339711367 0.0109673173941654 0.011119759813188 0 0.00508595259892178 0.00522329589971272 0 0 0 0 0 0 0 0
"век" 0.0193585855326837 0.00404563476009386 0 0 0 0.00852587603376247 0 0 0.0102870075095155 0.0183519911910442 0.0105252078728555 0 0.0149142431021626 0 0 0
"верности" 0 0 0 0 0.011119759813188 0.00852587603376247 0.0101719051978436 0.0313397753982763 0 0 0 0.0102658864592958 0.00372856077554064 0 0 0
"вечера" 0 0 0 0 0 0.0255776281012874 0.0152578577967653 0.00522329589971272 0 0.00917599559552211 0 0.0102658864592958 0.00372856077554064 0.00402884654123524 0.0158040300276571 0
"вечное" 0 0.00404563476009386 0 0.0329019521824962 0.00555987990659402 0 0.0152578577967653 0 0 0 0.021050415745711 0 0 0 0 0
"вещал" 0 0 0 0 0 0 0 0 0 0.00917599559552211 0 0 0.0186428038777032 0.0282019257886467 0 0
"взяли" 0.0129057236884558 0.00404563476009386 0.00810766985568348 0.00548365869708269 0 0 0.0203438103956871 0 0 0 0 0.0102658864592958 0.00372856077554064 0.00402884654123524 0 0
"видевши" 0 0 0 0 0 0 0.0356016681924524 0.0313397753982763 0 0 0 0 0 0 0 0
"видите" 0.00645286184422791 0.00809126952018772 0.0121615047835252 0.00548365869708269 0 0 0 0.0104465917994254 0.0102870075095155 0.00917599559552211 0.021050415745711 0 0 0 0 0
"вода" 0 0.00404563476009386 0.00405383492784174 0.00548365869708269 0 0 0.0101719051978436 0 0.0102870075095155 0 0 0.0205317729185915 0.00745712155108128 0 0.00790201501382853 0.0150704543741994
"возможности" 0 0.00404563476009386 0.00810766985568348 0.00548365869708269 0 0 0.0101719051978436 0.0104465917994254 0 0 0 0 0.00372856077554064 0.016115386164941 0 0
"выше" 0.0129057236884558 0 0.0202691746392087 0.00548365869708269 0 0 0.00508595259892178 0 0 0 0 0 0.00372856077554064 0 0.00790201501382853 0.0150704543741994
"голоду" 0 0 0.00405383492784174 0 0 0 0 0.00522329589971272 0.0102870075095155 0.0275279867865663 0.0105252078728555 0 0.0111856823266219 0.0120865396237057 0 0
"гордость" 0.00645286184422791 0 0.00810766985568348 0 0 0 0 0 0.0102870075095155 0.0458799779776106 0 0 0.0111856823266219 0.00402884654123524 0 0
"господ" 0 0.00404563476009386 0 0 0 0 0 0.00522329589971272 0 0 0 0 0.0186428038777032 0.0201442327061762 0.00790201501382853 0
"гражданин" 0 0 0 0 0 0 0 0 0 0 0.0105252078728555 0 0.0260999254287845 0 0.0237060450414856 0.0150704543741994
"графа" 0 0 0.0121615047835252 0 0 0 0 0 0 0 0.0526260393642774 0.041063545837183 0 0.00402884654123524 0 0
"губерний" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0395100750691426 0.0602818174967975
"дам" 0 0 0.016215339711367 0 0 0 0 0.0313397753982763 0 0.00917599559552211 0 0 0.00745712155108128 0 0 0
"дар" 0 0.00404563476009386 0 0 0.00555987990659402 0.00852587603376247 0 0 0.020574015019031 0.00917599559552211 0.0105252078728555 0.0102658864592958 0 0.0120865396237057 0.0158040300276571 0
"дают" 0 0 0.00810766985568348 0 0 0 0 0 0.0102870075095155 0.00917599559552211 0 0 0.00745712155108128 0.00805769308247049 0.00790201501382853 0.0301409087483988
"де" 0.0258114473769117 0 0.00405383492784174 0 0 0 0 0 0 0 0.021050415745711 0.0307976593778873 0 0.0120865396237057 0 0
"делали" 0.0129057236884558 0.00404563476009386 0.00405383492784174 0 0.00555987990659402 0 0 0 0.0102870075095155 0 0 0 0 0.0201442327061762 0.0158040300276571 0
"достойного" 0 0.00404563476009386 0.00810766985568348 0 0 0.0170517520675249 0.00508595259892178 0.0261164794985636 0.0102870075095155 0.00917599559552211 0 0 0 0 0 0
"едине" 0 0.0161825390403754 0.00810766985568348 0.0109673173941654 0.0222395196263761 0 0 0 0 0 0 0 0 0.00402884654123524 0 0
"ехал" 0 0.00809126952018772 0 0.0329019521824962 0 0 0.0152578577967653 0 0 0 0 0 0.00745712155108128 0 0 0
"заключил" 0 0.00404563476009386 0.0121615047835252 0 0.0166796397197821 0 0.00508595259892178 0.00522329589971272 0.0102870075095155 0.00917599559552211 0 0 0 0.00402884654123524 0 0.00753522718709969
"закричал" 0.0129057236884558 0.00404563476009386 0.0243230095670504 0 0 0 0 0.0156698876991382 0 0 0 0 0 0 0.00790201501382853 0
"закричала" 0.0193585855326837 0.0242738085605632 0 0 0 0.0170517520675249 0.0101719051978436 0 0 0 0 0 0 0 0 0
"здравие" 0 0 0 0 0.011119759813188 0.0170517520675249 0 0.00522329589971272 0 0 0.0105252078728555 0.0102658864592958 0.0149142431021626 0.00805769308247049 0 0
"злодей" 0 0.00404563476009386 0.00405383492784174 0.00548365869708269 0 0.0170517520675249 0 0.0104465917994254 0 0 0 0 0.0111856823266219 0.0120865396237057 0 0
"злодея" 0 0.00809126952018772 0 0 0.011119759813188 0.00852587603376247 0.00508595259892178 0.00522329589971272 0 0 0 0 0.00372856077554064 0.0201442327061762 0 0
"злой" 0 0.00404563476009386 0.0121615047835252 0 0.0222395196263761 0 0.00508595259892178 0.0156698876991382 0 0.00917599559552211 0 0 0 0 0 0
"знатного" 0.0193585855326837 0.0161825390403754 0.00405383492784174 0 0 0 0.0152578577967653 0.00522329589971272 0 0 0 0 0.00372856077554064 0 0 0
"зрел" 0 0 0 0.00548365869708269 0 0 0 0 0 0 0 0 0.0298284862043251 0.0120865396237057 0 0.00753522718709969
"изо" 0.0193585855326837 0.00404563476009386 0.00405383492784174 0 0 0 0.00508595259892178 0 0.0102870075095155 0.00917599559552211 0.0105252078728555 0.0102658864592958 0.00372856077554064 0.00402884654123524 0 0.00753522718709969
"именно" 0.0193585855326837 0.00404563476009386 0.00405383492784174 0 0 0.00852587603376247 0 0 0 0 0 0.0102658864592958 0 0.00805769308247049 0.0158040300276571 0.0150704543741994
"императора" 0 0 0 0 0 0 0 0 0.0102870075095155 0 0.0105252078728555 0.0102658864592958 0 0 0.00790201501382853 0.0678170446838972
"инака" 0 0 0 0.0493529282737442 0.0222395196263761 0 0 0 0 0 0 0 0 0 0 0
"искусства" 0 0 0.00405383492784174 0 0 0.00852587603376247 0.00508595259892178 0 0.0102870075095155 0 0.021050415745711 0 0 0.0201442327061762 0.00790201501382853 0.00753522718709969
"исполнение" 0 0 0 0.00548365869708269 0 0 0.00508595259892178 0 0.0102870075095155 0 0 0 0.0223713646532438 0 0.0158040300276571 0.0150704543741994
"истину" 0 0 0 0 0 0 0.0101719051978436 0.00522329589971272 0.0102870075095155 0.0183519911910442 0 0 0.0149142431021626 0.0120865396237057 0 0
"кабинет" 0 0.0161825390403754 0 0.00548365869708269 0.00555987990659402 0 0 0.0104465917994254 0 0 0.042100831491422 0 0.00372856077554064 0 0 0
"каждая" 0 0.00809126952018772 0.00810766985568348 0 0 0 0.00508595259892178 0 0 0 0 0 0 0 0.0553141050967997 0.00753522718709969
"казни" 0 0 0 0 0.0166796397197821 0 0 0 0.0102870075095155 0 0 0 0.0223713646532438 0.00805769308247049 0 0.00753522718709969
"каких" 0 0 0.0202691746392087 0 0 0 0.00508595259892178 0 0 0 0.021050415745711 0 0 0.00402884654123524 0 0.0301409087483988
"камердинера" 0.0258114473769117 0 0.0121615047835252 0 0 0 0.00508595259892178 0.0261164794985636 0 0 0 0 0 0 0 0
"корень" 0 0 0 0.00548365869708269 0 0 0.00508595259892178 0 0 0 0 0 0.0223713646532438 0.0201442327061762 0 0
"кофе" 0 0.00404563476009386 0.00810766985568348 0.00548365869708269 0 0 0.00508595259892178 0.0156698876991382 0 0 0 0 0.00372856077554064 0.016115386164941 0 0
"кругом" 0.00645286184422791 0.00809126952018772 0.00810766985568348 0.0109673173941654 0 0 0 0.00522329589971272 0 0 0 0.0307976593778873 0.00372856077554064 0 0 0.00753522718709969
"лежал" 0.0129057236884558 0.00404563476009386 0 0.0164509760912481 0 0 0 0.0156698876991382 0 0.00917599559552211 0 0 0.00745712155108128 0 0 0.00753522718709969
"ломоносова" 0.00645286184422791 0 0 0 0 0 0 0 0 0 0 0 0 0.0483461584948229 0 0
"любовных" 0.0193585855326837 0.00809126952018772 0 0.00548365869708269 0 0 0.00508595259892178 0.00522329589971272 0 0.0275279867865663 0 0 0.00372856077554064 0.00402884654123524 0 0
"милостию" 0.00645286184422791 0.00404563476009386 0.016215339711367 0 0 0.00852587603376247 0.0152578577967653 0 0 0 0.0105252078728555 0 0.00372856077554064 0.00402884654123524 0 0
"мнении" 0 0.00404563476009386 0.00405383492784174 0.0219346347883308 0.00555987990659402 0 0.00508595259892178 0.0104465917994254 0 0 0 0 0.00372856077554064 0.00805769308247049 0 0
"мучить" 0 0 0.0121615047835252 0 0 0 0.0101719051978436 0.00522329589971272 0.0102870075095155 0.0275279867865663 0 0 0.00745712155108128 0.00402884654123524 0 0
"надеяться" 0 0.00809126952018772 0.00810766985568348 0.0274182934854135 0 0.00852587603376247 0 0 0.0102870075095155 0 0 0 0 0 0.0158040300276571 0
"надобны" 0.00645286184422791 0 0.00405383492784174 0.00548365869708269 0 0 0 0.00522329589971272 0.0308610225285464 0.0183519911910442 0.021050415745711 0 0.00745712155108128 0 0 0
"надпись" 0 0 0 0 0 0.00852587603376247 0.00508595259892178 0 0.0720090525666084 0 0.0105252078728555 0.0102658864592958 0 0.00805769308247049 0 0
"народом" 0 0.0121369042802816 0 0 0.0166796397197821 0 0 0 0.0102870075095155 0 0 0 0 0 0.0237060450414856 0.0226056815612991
"нашими" 0 0 0.00405383492784174 0 0.00555987990659402 0 0.0101719051978436 0 0 0 0 0 0.00745712155108128 0.0120865396237057 0.0237060450414856 0.00753522718709969
"невеста" 0.00645286184422791 0 0 0 0 0 0.045773573390296 0.0156698876991382 0 0 0 0 0 0 0 0
"нежная" 0 0 0 0.0274182934854135 0.011119759813188 0.00852587603376247 0 0 0 0.0367039823820885 0 0 0.00372856077554064 0 0 0
"некоторым" 0.00645286184422791 0.00809126952018772 0.016215339711367 0.00548365869708269 0 0.0170517520675249 0.00508595259892178 0.0104465917994254 0 0 0 0 0 0 0 0
"ненависть" 0 0.0202281738004693 0.00405383492784174 0.0109673173941654 0.00555987990659402 0 0 0 0 0 0 0 0.00745712155108128 0.00805769308247049 0 0
"неотменно" 0.00645286184422791 0.00404563476009386 0 0.0219346347883308 0 0 0.0101719051978436 0.0208931835988509 0 0.00917599559552211 0 0 0 0 0 0
"несчастное" 0 0.0202281738004693 0.0283768444948922 0 0 0 0 0 0 0 0 0 0.00372856077554064 0 0 0
"несчастных" 0 0 0.00810766985568348 0 0 0.00852587603376247 0.00508595259892178 0 0 0 0 0 0.00745712155108128 0.0282019257886467 0 0
"нечего" 0.00645286184422791 0.00404563476009386 0.00810766985568348 0.00548365869708269 0.00555987990659402 0 0.00508595259892178 0.0104465917994254 0 0.0183519911910442 0 0.0102658864592958 0 0.00402884654123524 0 0
"нещастии" 0 0 0.0121615047835252 0.0383856108795789 0.0166796397197821 0 0 0 0 0 0 0 0 0 0 0
"новых" 0 0.00404563476009386 0 0 0 0.0255776281012874 0 0 0.0102870075095155 0 0.0105252078728555 0 0.0186428038777032 0.00805769308247049 0 0
"ног" 0 0.00404563476009386 0.0121615047835252 0.0109673173941654 0.011119759813188 0 0.00508595259892178 0 0.0102870075095155 0 0.0105252078728555 0 0 0.00805769308247049 0 0
"обмануть" 0.0258114473769117 0.0161825390403754 0.0121615047835252 0 0 0 0 0 0 0 0 0.0102658864592958 0.00372856077554064 0 0 0
"обоих" 0 0 0 0 0.011119759813188 0 0.0101719051978436 0 0 0 0 0.0307976593778873 0.0111856823266219 0 0 0.0226056815612991
"обстоятельно" 0 0.00809126952018772 0.016215339711367 0 0.0166796397197821 0 0.0101719051978436 0.00522329589971272 0 0 0 0 0 0 0 0.00753522718709969
"обстоятельства" 0 0.00809126952018772 0 0 0.0277993995329701 0.00852587603376247 0 0.00522329589971272 0 0 0 0 0 0 0.00790201501382853 0.0226056815612991
